SubmitTime,Used Memory,OrigSiteID,AverageCPUTimeUsed,RunTime
1149404971,616048,2,21905,22314
1151698299,25700,2,9,60
1152861755,595052,2,42570,43444
1151605113,587108,1,47936,48545
1152181791,74792,2,10,1852
1148229170,109644,2,41,167
1150585701,586776,1,49844,51590
1152184746,30632,2,10,83
1148047474,590404,2,34227,38024
1154025997,601280,2,46626,47050
1150038254,598548,2,43504,44878
1142783331,569616,1,22233,22936
1152183660,592096,2,29722,30130
1150091443,74488,2,8,165
1153812708,605712,2,44779,46389
1151481418,580100,0,38550,39053
1152340936,600460,2,40853,41293
1151791899,16436,1,9,92
1150441274,601128,1,28566,28767
1150124083,584676,1,51842,53151
1151451841,582552,0,36714,37453
1147404528,55052,0,9,133
1136477810,983620,1,949,1211
1149491949,36180,2,0,1
1145177301,585912,2,25888,26654
1151402142,580836,0,44562,48836
1148028259,615680,2,33754,36810
1152513211,0,2,1,2
1146423245,588288,2,1190,1516
1152189367,1578720,2,31704,34683
1148651235,604076,2,5794,6030
1151123322,595168,2,28704,29175
1147350588,584296,2,15268,16205
1144505098,572204,1,172837,174876
1151652047,25696,2,8,56
1152005564,594736,2,34850,35394
1149978527,600304,2,44586,46181
1145723770,583868,2,26191,26984
1147411935,25676,2,7,63
1145723291,596452,2,22266,23051
1154448591,1585016,2,28067,29987
1145875471,581412,2,20514,22985
1154589006,1566528,2,31467,35983
1145371779,584200,0,58933,59356
1153185169,658972,2,41304,42228
1143740375,556200,1,6140,6450
1151660364,74820,2,9,1851
1140113938,573648,1,93160,95105
1151654047,20320,1,10,60
1145253554,600188,2,57856,58321
1139402457,559468,1,1481,2147
1151628321,20712,2,8,87
1151696008,62948,0,9,88
1146202440,598952,2,25873,26144
1151752773,79192,2,8,85
1153726901,59016,0,9,246
1146180648,76716,2,18,3680
1148904630,582256,1,6867,6989
1151579829,66776,2,8,79
1151739642,85248,2,10,93
1147673592,620760,2,37818,38998
1151645345,69260,2,9,50
1161852978,290144,2,8649,22344
1148946372,1102408,2,2042,2106
1140796331,573220,1,30528,31634
1147302279,580160,2,17121,19480
1146454509,588324,2,1244,1442
1152174996,25684,2,9,61
1151425755,106656,2,21,2498
1139389732,551568,1,561,1055
1151746318,85212,2,7,70
1141932879,569792,1,29202,30192
1149493445,616580,2,19472,19966
1146667131,1186312,0,27126,36417
1150525958,599880,1,27923,28381
1148959386,598868,2,3127,3217
1151654053,20316,1,9,55
1152555129,110336,2,19,386
1145332367,599940,2,47827,48387
1151938766,119296,2,22,290
1147297559,573068,1,24939,27888
1148646001,598964,2,6060,6273
1136276518,946980,1,237,690
1146576364,579632,0,25886,29190
1151416899,595384,2,32329,33469
1147723080,583200,2,16178,17389
1150098528,72224,2,8,169
1144396373,587708,2,25527,29826
1151938708,598428,2,35735,36046
1139440728,551920,1,1441,2039
1146483485,1403764,2,30243,32062
1140940118,569336,1,27174,27741
1147995235,626420,2,33008,33250
1151302052,587668,1,47888,48716
1140553422,570716,1,33558,45605
1151303384,61912,1,29,1852
1151304996,76636,2,29,1852
1151918808,0,0,0,18127
1152041552,617248,2,41802,43306
1141524113,160128,1,50,85
1145559975,617908,1,62319,62632
1153722367,85184,2,8,240
1144825720,286996,1,563,1886
1151916023,20296,1,9,70
1144418525,586392,2,27511,31239
1147967715,597480,2,38196,39573
1146180650,591052,2,20915,24998
1136281267,59896,1,10,1851
1151302045,595560,1,42957,43771
1151780087,1173952,2,8801,9584
1151652007,20292,0,9,60
1152143045,89180,2,13,141
1149997071,586848,1,49586,56820
1151309438,591800,2,33970,34647
1150970745,583772,1,47978,50361
1150446766,582816,0,51750,59147
1141023253,569612,1,25269,25771
1145178051,574672,0,27012,28267
1149796332,98856,2,35,199
1152299407,1582932,2,26380,30354
1151657334,55964,0,9,53
1145876491,586240,2,28228,29516
1150447344,598236,2,47137,50066
1154027671,1128688,2,44890,45258
1148232866,1182056,2,21267,39877
1147241097,80076,2,29,403
1147455364,60988,0,10,1853
1149656765,63856,2,3,188
1151737939,85616,2,10,73
1147432965,575976,1,172885,173107
1148683258,598864,2,5863,6073
1151758484,79236,2,8,63
1144649612,574732,0,29196,33924
1151815730,85632,2,8,81
1148940714,598816,2,5850,6106
1148848240,598240,2,5903,6116
1152009439,594904,2,30976,31450
1150441569,600028,1,26116,26295
1151697172,25672,2,8,72
1152612341,1772632,2,35614,44178
1151707648,20260,1,9,61
1148063660,69360,2,8,48
1151497820,604280,2,29427,30123
1149659728,63888,2,3,192
1146449468,588100,2,1306,1580
1150974533,606832,2,43972,45135
1151086449,579876,1,39941,41357
1145928762,25688,2,9,65
1147208241,1417544,2,27814,29966
1151511183,598716,2,36757,37632
1148893440,1184496,2,21313,25366
1153731924,80196,2,8,248
1145890937,584200,2,28479,30366
1152104707,85180,2,16,260
1151451841,594016,0,37139,37823
1152546495,0,2,1,2
1148061283,77752,2,14,1169
1151700893,25676,2,8,70
1141125017,0,1,0,1
1146010820,582532,2,22297,25360
1151712145,20716,2,9,77
1151656131,582748,1,39373,40303
1153222143,0,2,1,2
1145298535,587344,0,68511,68847
1151626101,85208,2,7,81
1144017724,556232,1,10955,19052
1153108398,600528,2,42493,42795
1149581356,199832,2,40,174
1151650831,20300,0,8,61
1151739292,69164,2,9,66
1151499951,594564,2,31614,32128
1151734599,25656,2,9,56
1145935063,79296,2,8,65
1151303319,63352,0,30,1850
1153750392,67280,1,10,433
1139401289,551936,1,1451,2095
1150937722,0,2,0,2
1151716209,79232,2,9,58
1151646233,20280,0,8,54
1153175120,72976,2,19,1849
1150607793,615352,2,41383,43460
1145456053,596564,2,22906,23968
1152008596,593768,2,27540,28032
1150475259,616056,2,27285,27721
1144598738,596412,0,28217,29550
1150472554,591644,0,4488,4532
1150644742,599004,2,40233,42584
1153731912,85216,2,8,249
1136492877,959512,1,222,515
1149574405,581964,1,38259,38922
1151107178,594548,2,35119,35673
1153074159,602560,2,40399,40705
1148028000,582240,2,15161,16746
1151654053,64180,1,9,57
1154783147,579704,1,172849,173248
1152514460,0,2,1,2
1153748508,85240,2,8,241
1151302761,65924,0,33,1853
1152950720,597912,2,42709,43045
1140831126,568732,1,25210,25741
1149503341,592260,2,43020,43963
1152038637,598032,2,41225,41588
1148139079,612312,2,18950,19056
1149609481,0,2,1,1
1149583976,598616,2,31127,31952
1151654920,64160,1,8,57
1147677165,76576,2,9,1852
1145722280,599716,2,24839,25904
1148343045,1343136,2,25823,100767
1152884585,593148,2,29830,30147
1147899894,20716,2,8,45
1139962567,574560,1,24138,24679
1145981087,572000,0,21723,23047
1144417112,576004,0,28395,31039
1151646853,25692,2,8,49
1149650740,63852,2,3,190
1147426137,571124,0,21918,22594
1150529026,614956,2,25812,26238
1148905169,581200,1,7151,7436
1156142449,77316,0,11,1882
1147788758,571064,0,19868,20582
1151646227,20304,0,9,55
1139401911,552100,1,1492,2182
1152552337,94040,2,13,104
1151630021,79276,2,9,54
1148641181,599112,2,5719,5915
1146448661,588080,2,1292,1780
1147269011,598512,2,20745,23677
1151754969,74832,2,7,76
1151815742,51300,0,9,76
1146450715,588232,2,1233,1542
1156778016,1594528,2,32388,39992
1147949612,84116,2,10,703
1151711299,25672,2,9,64
1149394993,616032,2,20732,21225
1146374396,1425052,2,27784,29949
1145180523,572892,1,31215,32069
1141068905,569804,1,27031,27560
1145332377,599920,2,53391,53924
1151751218,25708,2,9,70
1147319046,588136,2,18808,19530
1142717633,571904,1,33522,34654
1145179485,609856,2,25908,27861
1144962967,57096,1,11,1854
1151426714,594000,2,32411,33047
1144418492,586480,1,30015,32609
1151656857,79268,2,8,75
1153750404,80260,2,7,234
1150123758,607324,2,44534,45559
1147675329,591940,2,37458,38810
1149625339,603756,2,43739,46318
1151401783,1565244,0,39618,54142
1149650727,63892,2,3,190
1145524479,599644,2,44767,45252
1150967263,0,2,0,1
1147298573,569240,1,23644,26404
1151745014,20740,2,8,81
1146576358,20300,0,10,55
1149975288,639256,2,43023,46780
1146415252,588068,2,1179,3620
1146446911,1091892,2,248,289
1151648904,20280,0,9,52
1139809862,567228,1,22166,23856
1144597948,586764,2,24906,28036
1149659924,89092,2,14,216
1145519385,596040,2,25104,25912
1154026592,618276,2,39790,40074
1150984130,76744,2,12,3111
1147888888,77728,2,18,3696
1152740939,593592,2,40852,41240
1145888332,571308,1,30129,31926
1153726365,64172,0,8,53
1151649264,55964,1,9,52
1148848496,598916,2,5898,6142
1151304998,72776,2,28,1850
1147724614,589460,2,20790,21952
1150529549,593108,0,7530,7585
1150867789,609668,2,41069,43001
1149507791,594164,1,18142,18205
1145516370,591728,0,64435,64869
1150970063,594620,2,35878,36928
1142711868,571580,1,40558,41723
1147448286,53820,0,9,66
1151815076,71624,2,8,966
1150827405,605732,2,35462,42118
1153725341,80300,2,8,433
1144597963,60988,0,9,1852
1148061283,117564,2,42,979
1146449478,588312,2,1255,1436
1137054645,630716,0,1415,1707
1151725236,25652,2,9,62
1150442594,622452,0,25691,25883
1151736382,25684,2,8,62
1150121963,616088,2,25603,25858
1153190305,0,2,3,6
1148621811,598928,2,5689,5956
1145375225,586260,1,63043,63377
1137048909,639164,0,1418,1706
1146182879,62220,1,20,3684
1147965029,586324,2,15290,16073
1151654086,25704,2,8,55
1151063955,76540,2,9,1849
1152041551,602760,2,43769,44342
1147405705,60924,1,9,1853
1153725829,25688,2,8,54
1145332727,600628,2,55895,56353
1139564309,67776,1,22,5667
1151815426,60776,1,9,958
1151303335,72716,2,17,1852
1142011633,288220,1,664,1930
1149650737,63840,2,3,192
1151655704,56336,0,8,62
1148877693,598848,2,5758,5956
1149591514,580784,1,37068,39138
1149886887,603788,2,43192,45661
1140702163,576592,1,31875,37809
1149887545,586492,1,56027,63059
1147300445,583864,2,15642,17590
1152182285,604056,2,32665,32945
1152648002,1779840,2,30131,33878
1153074704,598252,2,45560,45891
1139402630,551700,1,1504,2170
1139456565,552168,1,1790,2550
1149744733,931964,2,17222,19000
1137413468,55740,1,9,1923
1149938655,580984,1,45233,51703
1146449872,588064,2,1270,1616
1154448589,1390336,2,23073,34246
1147733795,1336208,2,24428,35532
1152996213,595508,2,40748,41097
1149064143,933728,2,16652,18817
1152743786,1693972,2,25221,28976
1147441065,61360,0,10,1852
1149760941,597728,2,41102,42249
1150928594,0,2,0,2
1140831430,575036,1,29941,30652
1150027629,603472,2,39497,41637
1151442856,603716,2,34965,35515
1151648857,85132,2,9,55
1145723294,597136,2,26189,26972
1151651205,74816,2,8,64
1149452993,100472,2,39,179
1140601061,578572,1,30800,43044
1148408238,582784,2,23540,25321
1147984247,0,2,0,1
1139570195,569596,1,33124,33964
1149650731,63856,2,4,190
1149696697,75588,2,9,1848
1146446599,588132,2,1235,1546
1148885001,1051196,2,16414,19001
1151725247,25672,2,8,68
1152941988,595808,2,39900,40221
1151650466,20292,0,8,67
1148230569,81588,2,4,5603
1149558428,581660,1,47407,48346
1149553544,610268,2,6738,6907
1153175128,71728,2,9,1248
1148621753,598224,2,5575,5787
1149508553,580908,1,38483,39296
1151500253,599720,2,37061,37609
1152042269,602156,2,43302,44907
1150571260,596268,2,36378,39040
1146413682,588084,2,1159,1547
1145629393,1395316,2,27435,30466
1154122349,595624,2,42937,44546
1151738926,85192,2,9,67
1150815652,72724,2,17,1851
1140930956,568096,1,24350,24838
1147430116,71556,0,9,99
1151646545,25668,2,8,56
1151651298,20284,1,9,55
1151425279,593904,2,31798,32710
1149509224,0,2,0,2
1152833193,1577104,2,19535,21601
1151431428,25644,2,9,56
1151742976,25632,2,8,68
1149820339,63976,2,12,258
1149509209,580660,1,38937,39722
1146416349,588128,2,1165,2122
1153813258,601044,2,41190,42596
1151265958,63512,1,32,1854
1148062663,80556,2,15,1384
1151694914,74872,2,8,78
1140830483,567608,1,26325,27023
1151712558,25640,2,9,59
1151049167,602480,1,37932,39149
1147715983,71060,1,15,1880
1145875457,575008,1,27815,29218
1151657331,583676,0,38573,39619
1146415395,588140,2,1166,1568
1146841455,582324,0,26999,28497
1147968002,1558628,2,31298,38439
1148946369,598932,2,5824,6079
1152174876,71664,2,9,1849
1149756721,1589904,2,31368,36603
1153807009,588044,1,50254,51873
1153731379,62664,1,10,249
1139708745,0,1,0,1
1148065157,70884,2,8,80
1140702465,568576,1,31854,42211
1151615557,73336,2,8,77
1152040768,71960,2,9,1854
1153061086,607124,2,42756,43052
1141724648,570324,1,29273,29831
1148457881,81604,2,5,5604
1151620518,68908,2,8,91
1152344571,86616,2,21,3813
1146178352,64832,1,20,3682
1153739127,80188,2,9,440
1150496934,605936,2,36270,37755
1148065577,625140,2,17701,19904
1150125814,597392,2,43500,44683
1152677559,596188,2,40586,40932
1148722254,85032,2,17,2099
1140301899,1573572,1,3903,4723
1154421173,1675452,2,23752,25450
1148198275,616532,2,41214,41637
1148959907,597836,2,2028,2082
1146444491,588076,2,1233,1514
1145563179,584644,1,68003,68322
1144279651,57300,1,9,1851
1152342223,598044,2,32871,33206
1147466310,583576,0,46623,47529
1151666654,74844,2,8,97
1151602803,599296,1,42103,42552
1150004227,588768,1,54623,58344
1141113503,0,1,1,1
1139514979,568676,1,29901,30747
1145489746,1428588,2,28482,31766
1153754751,61680,1,23,1156
1146412658,588284,2,1167,1413
1150179189,0,2,0,1
1146449879,588232,2,1261,1587
1145336903,599876,0,57807,58242
1151309920,591176,2,37883,38457
1145105030,581376,2,23215,24952
1139178458,2034676,1,2396,2772
1145563164,585612,1,58263,62785
1154448590,1401928,2,22784,34525
1152926331,599276,2,41120,41457
1151725233,79316,2,9,59
1147949589,0,2,0,2
1151791889,65928,2,9,86
1151618378,61520,2,7,85
1139426064,552520,1,1534,2296
1146327075,1281256,2,23137,26045
1147297091,581012,2,19743,21591
1147995826,63812,2,4,194
1151917427,85716,2,7,64
1153816279,601708,2,40616,41329
1141953786,566564,1,22966,23790
1140805013,0,1,1,2
1149885188,580948,1,48496,51067
1151070512,591776,2,36475,36942
1145569386,584672,1,58578,59071
1149464945,622948,2,20149,20565
1147987647,626492,2,35501,35726
1149559146,607088,2,6455,6529
1151439003,63688,2,7,50
1151656133,76808,2,11,955
1149132662,599096,2,6081,6310
1152540741,0,2,1,2
1152338705,1759432,2,34013,37660
1146446252,1396220,2,27534,29661
1151111613,590996,1,39123,39553
1140963828,570060,1,31131,31667
1136290915,57124,1,8,1850
1147300021,581328,2,17854,19021
1144598738,572628,0,27749,28681
1136293375,57528,1,9,1851
1150797324,53560,2,3,3606
1151658119,69284,2,8,62
1151661087,96880,2,50,11578
1149383839,614696,2,19285,19710
1147673597,593016,2,38967,40104
1149797054,615112,2,22676,22907
1149508614,579676,1,35926,37867
1150071282,60360,1,8,170
1153230453,582848,0,43305,43948
1146446209,588204,2,1280,1575
1152168754,67720,2,9,56
1151653205,20256,0,8,54
1151303847,65688,0,19,1851
1151751205,79312,2,9,67
1147426156,572232,1,24272,25903
1151560056,581192,1,39658,40228
1151302051,72712,2,26,1849
1147466305,581952,0,46457,47578
1152570738,114844,2,20,483
1148954167,598228,2,3944,4036
1151550019,594024,2,32965,33653
1151856497,71600,2,8,1854
1151620152,79232,2,7,88
1151740836,74832,2,9,79
1147952880,583132,2,14937,15602
1150795838,43896,1,3,3611
1151666648,85220,2,9,968
1146276297,1092340,2,1566,1632
1149913214,626540,2,41657,48529
1152299106,1557776,2,26223,35857
1146448567,587616,2,1233,1455
1142826482,552492,1,86609,92668
1145247887,597108,2,48081,48542
1150925224,0,2,0,1
1145592688,601088,2,51476,51931
1149353402,71768,2,9,1853
1147298562,574412,1,19880,20777
1145336900,584596,0,59534,60103
1154419611,62284,2,9,63
1145592683,601612,2,51970,52402
1139336632,551956,1,1476,2990
1153725823,69828,2,9,239
1150105011,596316,2,43599,45104
1148113503,585208,2,14645,15286
1145178532,579576,0,30296,31830
1148877865,598336,2,5999,6215
1154329685,583968,0,37552,37763
1145887792,70184,0,10,959
1149645517,63856,2,3,196
1150489000,605444,2,38047,39630
1148060262,84132,2,11,721
1150817853,72692,2,16,1851
1144522894,1267420,2,22878,35499
1150806442,53608,2,4,3608
1149515252,614284,2,25476,25960
1136299839,57164,1,9,1850
1151266926,20288,1,8,68
1151648437,64216,1,9,57
1139414225,559856,1,1548,2237
1149652110,63864,2,4,191
1146449853,588088,2,1244,1514
1152090182,593724,2,31098,31545
1148050263,117836,2,40,256
1151710241,66804,2,7,75
1151048766,595204,2,35281,35754
1147952895,583876,2,15972,16631
1149732164,594656,2,32475,33223
1151266384,70588,1,17,961
1151916500,43908,1,4,3619
1142719619,572664,1,39571,40625
1146378014,588024,2,1163,1463
1147991861,0,2,1,2
1145721799,572228,0,27617,28779
1136977623,0,0,0,1
1148657602,599604,2,5800,6025
1154420458,1595228,2,21483,24203
1153735882,69880,2,7,250
1151729220,25684,2,8,62
1149485254,614296,2,23155,23480
1151725605,76696,2,8,956
1152040286,627716,2,47410,47887
1151738420,79344,2,9,75
1150866975,600964,2,46114,46964
1145237632,583528,0,63437,63763
1149570416,615188,2,4055,4128
1150803177,53532,2,3,3606
1145872267,595576,2,24291,25316
1140118984,580536,1,24265,24811
1153813258,630788,2,41309,42913
1144505462,72832,2,11,1855
1151697518,1570792,2,30803,34162
1152044991,597236,2,43682,44301
1151714644,20728,2,8,86
1153076917,596608,2,41287,41630
1149383845,620660,2,20559,21001
1145590862,599680,2,55205,55693
1151303309,72740,2,25,1852
1150077576,60360,1,8,168
1149847663,99408,2,33,42772
1151412967,69372,0,19,1303
1145332342,614560,2,55341,55840
1148027997,582920,2,19258,20325
1151711000,79276,2,8,68
1151304956,579364,1,46397,47117
1151710622,20300,1,9,66
1150039452,595400,2,45968,48420
1151655224,20272,1,8,52
1150983845,662704,2,45117,46259
1145656371,577696,0,28281,30195
1149360058,606284,2,44989,45908
1145372087,591748,0,64288,64602
1149728102,618340,2,23444,23682
1152743306,1611992,2,27291,28892
1153812705,596144,2,37667,39458
1146423605,588116,2,1165,1447
1147851460,603648,2,40704,41820
1149796328,620484,2,25438,25645
1151303388,74984,2,16,1850
1151647724,69332,2,8,50
1146063421,30644,2,10,112
1149673486,0,2,0,2
1147726995,582988,2,18716,20117
1151652834,72032,2,8,50
1152038630,74820,2,9,1851
1147676052,583412,1,46607,50343
1150793200,53628,2,3,3607
1152983695,593108,2,45382,45780
1146753434,1413988,1,37468,43580
1145261289,583684,0,55670,55997
1151130471,1560568,2,31736,35587
1146063426,87624,2,36,3774
1150469699,581028,1,172918,174327
1151592279,84204,2,10,169
1151791167,20748,2,8,96
1150735601,43864,0,3,3608
1147431655,592572,0,23888,24501
1151627171,79224,2,8,75
1149673467,614164,2,21615,21821
1146582387,574248,0,27785,31030
1150447580,1563924,2,25380,26909
1139402091,551488,1,1465,2098
1136298638,57172,1,8,1850
1139457352,554816,1,7138,7746
1145104612,565652,0,21341,22166
1149864291,625704,2,26223,26480
1144505475,581448,2,24029,27413
1147673591,594024,2,41838,43010
1151909758,76604,2,9,1850
1147964905,0,2,0,1
1146049162,580072,2,22163,23646
1151915068,60812,0,10,1852
1145949736,70788,2,9,96
1149517948,593120,2,31564,32439
1151620511,20740,2,9,89
1146415224,588280,2,1180,2703
1147372545,572360,0,20257,20911
1147964887,584528,2,18161,19793
1151556809,592860,2,36360,37041
1151754255,79320,2,9,69
1151724758,68920,2,8,81
1151654452,25668,2,7,51
1151049196,597880,2,37862,38268
1151618069,20736,2,9,78
1149744330,629704,2,35894,36141
1147894424,110892,2,38,338
1151701251,595808,2,36452,36861
1150814900,596968,2,37935,39415
1149959248,596140,2,40466,47332
1152762777,599716,2,46540,46925
1150984150,1374008,2,22569,40497
1145876840,585144,2,25279,26095
1152143946,77612,2,11,163
1151814658,54564,0,10,57
1148062235,0,2,0,2
1151413325,589016,0,40970,43339
1152833190,1767192,2,36161,40688
1151939565,1109672,2,18063,19116
1151754252,25684,2,8,67
1148028510,618380,2,33489,34675
1150795109,53592,2,3,3607
1150446730,61908,1,30,1853
1151740848,70740,2,9,55
1151708390,85652,2,8,89
1145908006,585164,2,23544,25419
1149760948,625256,2,41279,42420
1147171793,1401204,2,27848,30209
1154527278,135908,2,38,2057
1146051467,581996,2,25707,27692
1149273337,596936,2,41499,43070
1148113195,581032,2,15577,16216
1151730013,20732,2,9,90
1145394392,585004,2,23740,24885
1151616218,67892,2,7,1914
1149590898,613180,2,10506,10581
1151709427,1560384,2,26857,28635
1151946990,25668,2,8,74
1151659595,79288,2,9,66
1149956999,117284,2,27,3112
1145468290,584224,0,58894,59248
1152729872,598032,2,41662,42067
1151648082,20280,1,10,58
1151712572,79256,2,9,76
1139854143,571808,1,25160,25974
1153724743,73708,0,9,247
1148050804,74288,2,9,94
1150522113,606628,0,28488,28875
1151735710,79296,2,8,57
1149138581,90124,2,40,165
1151919724,76620,2,9,943
1150557163,589800,0,45677,47742
1148063661,0,0,1,2
1146580828,572132,1,28534,30117
1152026209,119816,2,18,886
1147987650,618420,2,35325,35610
1150074655,72228,2,8,169
1146191486,603024,2,24158,24406
1151756054,63412,2,9,58
1136284894,59644,1,9,1851
1153109417,594476,2,39608,40819
1149491940,37476,2,0,2
1136277300,57196,1,8,1853
1150473037,596908,0,26492,26885
1151655239,79300,2,8,50
1141543273,574020,1,33705,34620
1145468287,589624,0,56213,56568
1149344007,1016412,2,6878,12243
1151724329,25684,2,8,68
1147945332,0,2,0,2
1152344565,87696,2,28,4504
1151709424,1550708,2,31132,34569
1151742523,20276,1,8,67
1152840572,598792,2,42687,43137
1153726909,59072,0,8,247
1146413701,588088,2,1163,1601
1149508553,579652,1,41517,43209
1151792482,68860,2,9,88
1149701764,1596320,2,33317,38346
1149496564,611324,2,20513,20972
1152181794,76620,2,9,1852
1151054168,592984,2,40777,41551
1152300351,1544532,2,24562,27533
1149388265,614416,2,20329,20787
1146667120,76460,0,49,6205
1145950640,68900,2,9,104
1147961611,81632,2,18,5281
1151738407,79288,2,10,75
1152168759,74892,2,9,64
1147677161,583076,2,19735,20361
1153754751,596724,2,37270,39021
1149578381,133108,2,40,166
1147950647,91528,2,41,8900
1147412420,76844,2,8,1852
1142818669,0,1,1,2
1151310320,569932,1,3089,3300
1154548518,1783384,2,31770,34715
1149646045,63884,2,3,197
1151652787,55980,1,11,56
1148683628,598912,2,5574,5791
1149416336,615280,2,18450,18859
1154357443,593800,2,172880,173256
1151645343,37948,2,8,53
1151711006,85184,2,9,78
1150378809,0,0,3,5
1137053570,630848,0,1518,1851
1153807764,592424,2,36446,38165
1150488792,613128,2,22903,23327
1137054105,655684,0,50778,51398
1148848493,598848,2,5866,6111
1147676747,597504,2,41428,42596
1151049184,596548,2,33166,33686
1139408162,0,0,3,4
1145540222,1430736,2,28476,30737
1153721173,56008,0,10,56
1140744286,597268,1,29839,31265
1156838186,584468,2,172870,173400
1151266375,75420,2,15,951
1139080402,616460,1,118657,122503
1151653208,53620,0,8,56
1140553426,567856,1,29056,40586
1146423597,588088,2,1181,1477
1147788771,582856,2,21714,22415
1140003446,569128,1,27264,33846
1148882692,598808,2,5909,6135
1147373189,580316,2,16841,17888
1146412430,598240,2,1183,1561
1146448976,588256,2,1231,1685
1146427780,588104,2,1204,1474
1144277878,57192,1,9,1854
1147371697,581120,2,14336,15614
1136301426,59864,1,8,1852
1149448591,601280,2,39360,40880
1147594848,578404,0,45286,46554
1153736832,74816,2,8,247
1152111464,87472,2,18,266
1147853172,592264,2,42375,43886
1136276465,951184,1,251,815
1151652378,64168,1,9,52
1148457256,624584,2,35825,36949
1151620506,69460,2,8,81
1146753437,1428852,1,34734,44126
1145950100,41440,2,9,96
1153735360,60308,1,9,251
1146182120,64864,0,16,3680
1149134164,582224,0,7079,7217
1149886349,1130688,2,37471,38140
1147680214,605388,2,36445,37616
1140068931,567364,1,25398,27765
1137045455,630700,0,1435,1740
1145372099,602036,2,57526,58059
1149398356,72788,2,26,1854
1151432715,82068,2,9,966
1148450392,1745680,2,20858,29972
1145559977,587120,1,59306,59617
1151313776,595144,2,31796,32334
1144825734,287160,0,547,1832
1153925424,597604,2,38661,39291
1152996208,1773396,2,32138,34418
1149697575,623380,2,23803,24038
1152299701,1573580,2,26419,31135
1153816760,597644,2,43972,45566
1147885405,77516,1,34,4914
1146446895,588044,2,1237,1601
1153724057,20296,0,9,53
1149064146,598676,2,5632,5871
1145994816,584004,2,25438,28980
1146606936,1425656,2,28172,30987
1149512149,582784,1,39764,41428
1151716508,66368,2,8,73
1147300897,582244,2,18631,20496
1150448006,72740,2,31,1853
1151659223,597128,2,31672,32509
1151659597,79308,2,9,65
1151265398,597264,2,38063,38717
1145644867,581872,2,23799,25403
1142757504,595504,1,36114,37289
1151753131,85600,2,8,78
1151701258,61476,2,9,60
1151713988,79292,2,9,67
1145456056,597784,2,23785,24587
1147894430,76260,2,37,165
1146759405,1419404,2,28218,30629
1152038630,74884,2,8,1850
1153751543,80276,2,8,252
1149425660,100976,2,39,184
1151267234,1586472,0,39712,52081
1151616990,601868,2,31595,32317
1156343026,0,0,0,1
1151736377,69600,2,8,65
1153190607,0,2,3,15
1147298103,583052,2,17830,18533
1147676038,611300,2,42854,45148
1151615562,68916,2,7,81
1145177299,591868,2,24153,26069
1153739127,69880,2,7,263
1149392231,614272,2,17026,17581
1142863688,0,1,1,1
1153740220,62912,1,9,245
1151659587,68896,2,8,69
1151732986,71268,2,8,68
1147389943,50612,0,8,95
1152145145,116364,2,19,278
1145236970,593220,0,32756,32814
1148237244,81744,2,4,5601
1147431631,576756,0,24333,24930
1148640833,602268,2,5809,6022
1149559960,598696,1,29427,29770
1136276771,59664,1,9,1855
1161852970,287860,2,8580,22374
1151652010,20292,0,9,58
1152168453,68908,2,14,140
1151653180,79264,2,7,68
1150479843,598336,1,28291,28495
1146419528,588224,2,1158,1836
1146038717,585980,2,24547,26649
1150037521,608180,2,48332,63511
1146193321,596444,2,26487,26741
1151745012,79264,2,8,60
