SubmitTime,WaitTime,RunTime,NProcs,AverageCPUTimeUsed,Used Memory,ReqNProcs,ReqTime,ReqMemory,Status,UserID,GroupID,ExecutableID,QueueID,PartitionID,OrigSiteID,LastRunSiteID
1152957350,30810,38016,1,37754,598696,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152957859,30536,39234,1,38899,596108,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152957863,30710,36374,1,36055,590260,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152957863,31306,41343,1,40857,599608,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152957863,31348,42765,1,42475,596316,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152957865,31532,41707,1,41355,593600,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958399,31303,41661,1,40948,599888,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958403,31766,40403,1,40073,601332,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958403,32275,39846,1,39497,606428,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958404,32285,40061,1,39764,644172,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958406,32460,44895,1,44575,601748,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958407,32877,40961,1,40661,597964,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958407,33121,42315,1,41959,630328,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958880,33105,34151,1,33860,597144,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958880,33746,38008,1,37719,595740,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958880,34636,41198,1,40875,599876,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958882,34639,42358,1,42021,611868,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958882,34958,38978,1,38425,596296,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152958883,35141,43118,1,42752,596876,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152959359,34727,44343,1,44006,630376,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152959363,34839,39757,1,39368,602884,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152959364,34882,42765,1,42440,598688,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152959364,35350,43166,1,42855,625192,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152959366,35359,45644,1,45256,598716,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152959367,35406,7050,1,6953,1106100,1,259200,819200,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152959367,35489,41924,1,41601,597536,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152973521,21662,43812,1,43510,594296,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152974002,21191,40606,1,40275,591536,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152974004,21558,41489,1,41113,596564,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152974481,21115,42826,1,42463,598488,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152974961,21619,46928,1,46553,601668,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152975382,21429,44396,1,43973,598004,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152980662,16787,47226,1,46909,600732,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152981324,16129,41810,1,41467,595976,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152981324,16858,42092,1,41806,608820,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152981324,17186,39439,1,39069,600652,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152981983,16572,41016,1,40681,596604,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152981985,16694,42366,1,41980,598212,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152983331,15817,44970,1,44694,600552,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152983692,15565,43605,1,43251,652468,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152983695,15677,45780,1,45382,593108,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152983695,15753,41795,1,41486,598228,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152984174,16371,39896,1,39617,596612,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152984174,16985,40853,1,40527,595228,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152984174,17651,43563,1,43231,598624,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152986396,15776,44382,1,44063,595928,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152986844,15591,40645,1,40312,596864,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152986847,16069,39732,1,39428,598364,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152986848,16157,42418,1,42082,608104,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152986848,16348,42923,1,42571,634668,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152987263,15945,42369,1,42033,600200,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152987263,17297,43723,1,43335,597644,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152987263,17553,42371,1,42031,597828,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152987683,17432,38790,1,38353,615464,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152988103,17090,43824,1,43419,1137104,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152988106,17235,42343,1,41963,599008,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152988106,17318,38330,1,37960,597780,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152990292,15267,34868,1,32166,1581756,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152990714,14945,35225,1,32259,1590584,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152990717,15078,34973,1,32247,1586136,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152991073,14990,35336,1,32204,1591572,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152991076,15203,35439,1,32690,1602304,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152991076,15796,35707,1,32542,1603172,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152991493,15574,37005,1,33363,1628568,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152991497,15720,26484,1,24562,1547544,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152991497,15926,37039,1,33799,1641680,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152991497,16000,29489,1,27449,1599772,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995005,12985,36368,1,33381,1584404,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995005,13204,31633,1,29954,1630320,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995005,13919,35610,1,33100,1618200,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995007,13996,36186,1,33789,1647792,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995007,14417,30886,1,29321,1639644,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995010,14960,36494,1,33307,1631036,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995010,15082,7257,1,6776,1671732,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995605,14856,36650,1,32392,1594312,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995610,10411,173163,1,172807,588308,1,259200,819200,0,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995610,15038,36795,1,32476,1591432,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995610,15133,36084,1,32113,1590272,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995613,15152,29476,1,26671,1572436,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995613,15790,35476,1,32482,1589888,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995613,15854,35543,1,32476,1598956,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995615,16924,34851,1,31754,1574464,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995615,17127,32183,1,29844,1528332,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995616,17795,34488,1,31839,1573724,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152995617,17992,35225,1,32454,1587152,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152996204,11778,38466,1,38064,595636,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152996208,17478,34418,1,32138,1773396,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152996208,14563,42800,1,41545,596940,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152996208,15633,40676,1,40101,593228,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152996210,16493,41563,1,41079,593848,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152996211,16548,40893,1,40267,601716,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152996211,17763,42800,1,42470,600820,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152996213,17777,39061,1,38555,597112,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1152996213,18081,41097,1,40748,595508,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153000737,13685,40499,1,40211,595500,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153001544,13188,42146,1,41803,597120,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153001604,13184,38771,1,38320,602488,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153002085,12760,43903,1,43603,614004,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153002087,13541,41954,1,41619,592312,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153002685,13007,46352,1,45978,601340,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153002685,13329,40128,1,39839,596776,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153002685,13352,80,1,10,20744,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153002687,13396,36330,1,36043,609948,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153003285,12835,79,1,11,68936,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153003285,12917,78,1,11,20744,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153003285,12998,75,1,11,25676,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153003287,13560,40735,1,40407,600968,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153003287,13592,46018,1,45702,597680,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153003824,13673,41219,1,40887,597692,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006076,11500,41829,1,41528,597808,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006079,11524,43653,1,43295,604128,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006080,11990,42005,1,41672,621584,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006080,12356,45441,1,45091,597764,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006675,11767,46362,1,45966,596580,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006675,11805,13470,1,13350,1106636,1,259200,819200,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006675,12116,38189,1,37899,597216,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006678,12253,41777,1,41401,592348,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006678,12491,38330,1,38000,611596,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006678,12968,39833,1,39537,597004,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006681,13290,42209,1,41902,601596,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006681,13291,39206,1,38907,597608,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153006682,13299,79,1,11,61432,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153007216,13020,89,1,9,74792,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153007221,14788,42306,1,41974,597268,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153007221,14931,41443,1,41103,632628,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153007221,15194,40876,1,40560,597340,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153007224,15207,40967,1,40677,600328,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153007224,15255,45247,1,44946,596180,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153007224,15303,40634,1,40351,598312,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153007226,15420,38976,1,38609,601076,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153007226,16614,44454,1,44067,598876,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153007227,16640,40657,1,40323,605332,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153007756,16192,82,1,9,20760,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153010489,13482,43690,1,43381,604992,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153011028,13005,74,1,9,68880,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153011089,12944,38666,1,38363,607456,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153011089,13021,76,1,9,25668,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153011089,13100,71,1,9,72712,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153011569,12694,73,1,9,79264,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153011572,13552,44582,1,44243,596160,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153011572,14415,40344,1,40046,597568,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153011572,14581,40677,1,40352,598688,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153012139,14040,41521,1,41225,599464,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153012139,14048,38965,1,38689,618252,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153012139,14092,38393,1,38094,602332,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153012142,15424,39557,1,39221,592436,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153012142,15535,173331,1,172885,591012,1,259200,819200,0,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153012142,15816,86,1,9,20716,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153012560,15487,73,1,9,67248,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153012561,15562,73,1,9,79256,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153012561,15639,75,1,9,20736,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153012563,15715,75,1,9,77588,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153013040,15316,82,1,9,66328,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153013041,15400,74,1,9,25692,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153013041,15477,89,1,9,77516,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153013043,15566,75,1,9,79272,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153013043,17109,41829,1,41512,594884,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153015320,15195,41466,1,41127,605716,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153015324,15203,41283,1,40970,600032,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153015324,15251,39857,1,39574,595252,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153015325,15336,46048,1,45760,597292,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153015950,14885,37421,1,37153,597188,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153015954,15185,77,1,10,61452,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153015954,15197,45241,1,44671,602100,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153015954,15265,72,1,9,79300,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153015957,15337,80,1,9,20720,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153016490,14876,37815,1,37535,602688,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153016490,14888,70,1,9,68908,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153016490,14961,71,1,9,25684,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153016491,15034,82,1,9,67584,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153017089,14521,74,1,9,85832,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153017089,14599,80,1,9,20756,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153017629,14142,79,1,9,68228,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153017633,14220,71,1,9,79240,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153017633,14294,68,1,9,25668,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153018829,13169,73,1,9,68888,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153018896,13125,41730,1,41389,594844,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153020065,12090,75,1,10,25672,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153020425,11730,37657,1,37374,598656,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153020430,11802,84,1,9,79276,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153022104,10215,75,1,9,79256,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153022110,10246,42301,1,41929,592712,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153022645,9779,5,1,3,0,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153022650,9748,74,1,9,86924,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153022651,9780,5,1,2,0,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153023654,8783,5,1,2,0,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153023741,8703,8,1,3,0,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153024117,8338,4,1,2,0,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153024117,8345,4,1,3,0,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153024117,8351,73,1,9,79248,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153024119,8694,35260,1,32422,1585412,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153024191,8285,818,1,11,103716,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153024535,8287,41122,1,40701,594540,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153024541,9273,41229,1,40908,610060,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153025017,8829,45130,1,44740,598248,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153025044,8945,40071,1,39746,600748,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153026142,9719,37765,1,37460,598788,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153026179,9703,38796,1,38483,595740,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153026185,9977,76,1,9,25684,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153027807,8503,83,1,11,79296,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153027812,8584,77,1,9,20752,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153028408,8069,69,1,9,77616,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153028413,8136,72,1,9,25668,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153028413,8212,81,1,9,20752,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153028413,8297,77,1,9,77452,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153028415,8504,83,1,9,79312,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153028415,8590,77,1,9,20712,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153028441,8572,44167,1,43851,609536,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153029067,8018,81,1,9,68940,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153029067,8040,45232,1,44905,599972,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153029067,8040,35815,1,35504,597496,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153029070,8099,83,1,9,79300,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153029772,7460,45169,1,44841,600232,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153030207,7046,77,1,9,20752,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153030661,6673,74,1,9,68924,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153030661,6749,73,1,9,25720,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153030661,7222,41706,1,41402,596408,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153030663,7291,42273,1,41898,603356,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153030754,7723,42449,1,42154,599812,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153031198,7297,34802,1,32192,1590156,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153031218,7792,34422,1,32066,1575908,1,259200,1126400,5,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153031295,7972,41553,1,41194,626860,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153031737,8636,42673,1,42375,592092,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153031743,8587,34658,1,32174,1586500,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153031743,8665,77,1,9,68976,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153031743,8621,22406,1,20700,1359520,1,259200,1126400,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153031745,8663,41554,1,41241,607000,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153031745,8685,40495,1,40207,608340,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153031771,8717,82,1,9,74304,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153032278,8221,43761,1,43422,611260,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153032283,8290,83,1,9,20752,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
1153032283,8376,87,1,9,75420,1,259200,819200,1,U256,G3,X2,Q9,1,clrlcgce03,clrlcgce03
